Plot,Time,Treatment,Direction,Meter,Invasive,Veg Type,Species,Height,Browsed,NOTES
CS6,2,NF,A,35,Native,Vine,virginia creeper,15,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,A,36,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,A,37,Native,Vine,blackberry,20,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,A,38,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,A,39,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,A,40,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,A,41,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,A,42,na,na,coarse woody debris,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,A,43,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,A,44,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,A,45,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,A,46,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,A,47,Native,Vine,poison ivy,10,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,A,48,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,A,49,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,A,50,Native,Vine,blackberry,20,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,330,1,Native,Vine,blackberry,20,,
CS6,2,NF,330,2,Native,forb,snakeroot,20,,
CS6,2,NF,330,3,Native,Vine,blackberry,20,,
CS6,2,NF,330,4,Invasive,Tree/Shrub,chinese privet,45,,
CS6,2,NF,330,5,Native,Vine,poison ivy,12,,
CS6,2,NF,330,6,Invasive,Vine,japanese honeysuckle,5,,
CS6,2,NF,330,4,Native,Grass,sedge,10,,These two were listed as 240 but should probably be 330
CS6,2,NF,330,4,Native,Vine,poison ivy,10,,These two were listed as 240 but should probably be 330
CS6,2,NF,330,8,na,na,litter,-,,
CS6,2,NF,330,9,na,na,litter,-,,
CS6,2,NF,330,10,Native,Grass,sedge,10,,
CS6,2,NF,330,11,na,na,litter,-,,
CS6,2,NF,330,12,na,na,litter,-,,
CS6,2,NF,330,13,na,na,litter,-,,
CS6,2,NF,330,14,na,na,litter,-,,
CS6,2,NF,330,15,na,na,litter,-,,
CS6,2,NF,330,16,Native,Grass,sedge,10,,
CS6,2,NF,330,17,na,na,litter,-,,
CS6,2,NF,330,18,na,na,litter,-,,
CS6,2,NF,330,19,na,na,litter,-,,
CS6,2,NF,330,20,na,na,litter,-,,
CS6,2,NF,330,21,na,na,litter,-,,
CS6,2,NF,330,22,Native,Vine,virginia creeper,5,,
CS6,2,NF,330,23,Native,Vine,virginia creeper,10,,
CS6,2,NF,330,24,na,na,litter,-,,
CS6,2,NF,330,25,Native,Vine,poison ivy,10,,
CS6,2,NF,330,26,na,na,litter,-,,
CS6,2,NF,330,27,Native,Vine,blackberry,30,,
CS6,2,NF,330,28,na,na,litter,-,,
CS6,2,NF,330,29,Native,Vine,blackberry,12,,
CS6,2,NF,330,30,na,na,litter,-,,
CS6,2,NF,330,31,na,na,litter,-,,
CS6,2,NF,330,32,na,na,litter,-,,
CS6,2,NF,330,33,na,na,litter,-,,
CS6,2,NF,330,34,Native,Vine,virginia creeper,5,,
CS6,2,NF,330,35,na,na,litter,-,,
CS6,2,NF,330,36,na,na,litter,-,,
CS6,2,NF,330,37,na,na,litter,-,,
CS6,2,NF,330,38,na,na,litter,-,,
CS6,2,NF,330,39,Native,Vine,virginia creeper,10,,
CS6,2,NF,330,40,Native,Vine,virginia creeper,5,,
CS6,2,NF,330,41,Native,Vine,trumpet creeper,20,x,
CS6,2,NF,330,42,Native,Vine,poison ivy,10,,
CS6,2,NF,330,42,Native,Vine,virginia creeper,5,,
CS6,2,NF,330,43,Native,Vine,blackberry,15,,
CS6,2,NF,330,44,na,na,litter,-,,
CS6,2,NF,330,45,na,na,litter,-,,
CS6,2,NF,330,46,na,na,litter,-,,
CS6,2,NF,330,47,Invasive,Vine,japanese honeysuckle,20,,
CS6,2,NF,330,48,Native,Vine,blackberry,30,,
CS6,2,NF,330,49,na,na,litter,-,,
CS6,2,NF,330,50,na,na,litter,-,,
CS6,2,NF,B,1,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,2,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,3,Native,Vine,poison ivy,10,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,4,Native,Vine,poison ivy,10,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,5,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,6,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,7,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,8,Native,Vine,blackberry,20,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,9,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,10,Invasive,Vine,japanese honeysuckle,10,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,11,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,12,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,13,Native,Vine,virginia creeper,5,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,14,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,15,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,16,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,17,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,18,Native,Vine,blackberry,80,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,19,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,20,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,21,na,na,coarse woody debris,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,22,Native,forb,snakeroot,10,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,23,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,24,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,25,Native,Vine,poison ivy,7,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,26,Native,Vine,poison ivy,10,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,27,Native,Vine,poison ivy,10,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,28,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,29,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,30,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,31,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,32,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,33,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,34,Native,forb,late boneset,15,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,35,Native,Vine,poison ivy,20,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,35,Native,Tree/Shrub,american beautyberry,50,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,36,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,37,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,38,Native,Vine,blackberry,20,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,39,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,40,Native,Tree/Shrub,blackjack oak,30,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,41,Native,Vine,blackberry,15,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,42,Native,Vine,blackberry,20,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,43,Native,Vine,virginia creeper,10,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,44,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,45,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,46,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,47,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,48,Native,Vine,blackberry,30,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,49,na,na,litter,-,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,NF,B,50,Native,Vine,poison ivy,5,,"Two different transects both labeled as 240 degrees, replaced with A and B"
CS6,2,F,240,1,na,na,litter,-,,
CS6,2,F,240,2,na,na,bare ground,-,,
CS6,2,F,240,3,Native,Vine,blackberry,20,,
CS6,2,F,240,4,Invasive,Vine,japanese honeysuckle,20,,
CS6,2,F,240,5,Native,Tree/Shrub,eastern bacharris,60,,
CS6,2,F,240,5,Invasive,Vine,japanese honeysuckle,20,,
CS6,2,F,240,6,Native,forb,goldenrod,40,,
CS6,2,F,240,7,Invasive,Vine,japanese honeysuckle,30,,
CS6,2,F,240,8,na,na,litter,-,,
CS6,2,F,240,9,Native,Vine,muscadine,20,,
CS6,2,F,240,10,Native,Vine,poison ivy,10,,
CS6,2,F,240,11,na,na,litter,-,,
CS6,2,F,240,12,na,na,litter,-,,
CS6,2,F,240,13,na,na,litter,-,,
CS6,2,F,240,14,Invasive,Vine,japanese honeysuckle,10,,
CS6,2,F,240,15,na,na,litter,-,,
CS6,2,F,240,16,Native,Vine,yellow jessamine,30,,
CS6,2,F,240,17,Native,Vine,yellow jessamine,20,,
CS6,2,F,240,17,Native,Tree/Shrub,possumhaw,50,,
CS6,2,F,240,18,Invasive,Vine,japanese honeysuckle,15,,
CS6,2,F,240,19,Invasive,Vine,japanese honeysuckle,10,,
CS6,2,F,240,19,Native,Vine,blackberry,5,,
CS6,2,F,240,20,Invasive,Vine,japanese honeysuckle,20,,
CS6,2,F,240,21,Invasive,Vine,japanese honeysuckle,10,,
CS6,2,F,240,21,Native,Tree/Shrub,eastern red cedar,150,,
CS6,2,F,240,22,Invasive,Vine,japanese honeysuckle,10,,
CS6,2,F,240,23,na,na,litter,-,,
CS6,2,F,240,24,na,na,litter,-,,
CS6,2,F,240,25,na,na,litter,-,,
CS6,2,F,240,26,na,na,litter,-,,
CS6,2,F,240,27,Native,Vine,virginia creeper,30,,
CS6,2,F,240,28,na,na,litter,-,,
CS6,2,F,240,29,Native,Vine,virginia creeper,10,,
CS6,2,F,240,30,na,na,litter,-,,
CS6,2,F,240,31,Native,Vine,peppervine,30,,
CS6,2,F,240,32,Invasive,Vine,japanese honeysuckle,15,,
CS6,2,F,240,33,na,na,litter,-,,
CS6,2,F,240,34,na,na,litter,-,,
CS6,2,F,240,35,na,na,litter,-,,
CS6,2,F,240,36,Native,Vine,peppervine,15,,
CS6,2,F,240,37,Native,Vine,peppervine,10,,
CS6,2,F,240,38,Native,Vine,blackberry,10,,
CS6,2,F,240,39,Native,Vine,blackberry,25,,
CS6,2,F,240,40,Native,Vine,poison ivy,15,,
CS6,2,F,240,41,Native,Vine,peppervine,30,,
CS6,2,F,240,42,Native,Vine,poison ivy,10,,
CS6,2,F,240,43,Native,Vine,blackberry,30,,
CS6,2,F,240,44,na,na,litter,-,,
CS6,2,F,240,45,Native,Vine,poison ivy,20,,
CS6,2,F,240,46,Invasive,Vine,japanese honeysuckle,20,,
CS6,2,F,240,46,Native,Grass,silver plumegrass,40,,
CS6,2,F,240,47,Native,Vine,blackberry,50,,
CS6,2,F,240,48,Native,Vine,blackberry,25,X,
CS6,2,F,240,49,Native,Vine,blackberry,20,,
CS6,2,F,240,50,na,na,litter,-,,
CS6,2,F,300,1,na,na,litter,-,,
CS6,2,F,300,2,Native,Tree,sweetgum,150,,
CS6,2,F,300,2,Native,forb,goldenrod,30,,
CS6,2,F,300,3,na,na,litter,-,,
CS6,2,F,300,4,Native,Vine,yellow jessamine,15,,
CS6,2,F,300,5,na,na,litter,-,,
CS6,2,F,300,6,na,na,litter,-,,
CS6,2,F,300,7,na,na,litter,-,,
CS6,2,F,300,8,na,na,litter,-,,
CS6,2,F,300,9,na,na,litter,-,,
CS6,2,F,300,10,na,na,litter,-,,
CS6,2,F,300,11,na,na,litter,-,,
CS6,2,F,300,12,na,na,litter,-,,
CS6,2,F,300,13,na,na,litter,-,,
CS6,2,F,300,14,na,na,litter,-,,
CS6,2,F,300,15,na,na,litter,-,,
CS6,2,F,300,16,na,na,litter,-,,
CS6,2,F,300,17,na,na,litter,-,,
CS6,2,F,300,18,Invasive,Vine,japanese honeysuckle,10,,
CS6,2,F,300,19,na,na,litter,-,,
CS6,2,F,300,20,Native,Tree,sweetgum,25,,
CS6,2,F,300,21,Native,Tree,sweetgum,20,,
CS6,2,F,300,22,Native,Vine,blackberry,5,,
CS6,2,F,300,23,na,na,litter,-,,
CS6,2,F,300,24,Native,Vine,peppervine,40,,
CS6,2,F,300,25,na,na,litter,-,,
CS6,2,F,300,26,na,na,litter,-,,
CS6,2,F,300,27,na,na,litter,-,,
CS6,2,F,300,28,Native,Vine,virginia creeper,5,,
CS6,2,F,300,29,Native,Vine,virginia creeper,5,,
CS6,2,F,300,30,Native,Vine,virginia creeper,5,,
CS6,2,F,300,31,na,na,litter,-,,
CS6,2,F,300,32,Native,Vine,virginia creeper,10,,
CS6,2,F,300,33,na,na,litter,-,,
CS6,2,F,300,34,na,na,litter,-,,
CS6,2,F,300,35,Native,Vine,peppervine,15,,
CS6,2,F,300,36,na,na,litter,-,,
CS6,2,F,300,37,na,na,litter,-,,
CS6,2,F,300,38,na,na,litter,-,,
CS6,2,F,300,39,na,na,coarse woody debris,-,,
CS6,2,F,300,40,na,na,litter,-,,
CS6,2,F,300,41,na,na,litter,-,,
CS6,2,F,300,42,Native,Vine,blackberry,10,,
CS6,2,F,300,43,na,na,litter,-,,
CS6,2,F,300,44,na,na,litter,-,,
CS6,2,F,300,45,na,na,litter,-,,
CS6,2,F,300,46,na,na,litter,-,,
CS6,2,F,300,47,na,na,litter,-,,
CS6,2,F,300,48,na,na,litter,-,,
CS6,2,F,300,49,Native,Vine,peppervine,25,,
CS6,2,F,300,50,na,na,litter,-,,
CS6,2,F,330,1,Invasive,Grass,crabgrass,20,,
CS6,2,F,330,2,Native,Vine,blackberry,30,,
CS6,2,F,330,2,Invasive,Vine,japanese honeysuckle,45,,
CS6,2,F,330,3,Invasive,Vine,japanese honeysuckle,10,,
CS6,2,F,330,4,Native,Vine,blackberry,10,,
CS6,2,F,330,4,Invasive,Vine,japanese honeysuckle,40,,
CS6,2,F,330,5,Native,Tree/Shrub,eastern bacharris,40,,
CS6,2,F,330,6,Invasive,Grass,crabgrass,15,,
CS6,2,F,330,7,na,na,bare ground,-,,
CS6,2,F,330,8,Native,Grass,sedge,30,,
CS6,2,F,330,9,Native,Vine,peppervine,20,,
CS6,2,F,330,10,na,na,litter,-,,
CS6,2,F,330,11,na,na,coarse woody debris,-,,
CS6,2,F,330,12,na,na,litter,-,,
CS6,2,F,330,13,na,na,litter,-,,
CS6,2,F,330,14,Invasive,Vine,japanese honeysuckle,15,,
CS6,2,F,330,15,Native,Vine,blackberry,15,,
CS6,2,F,330,16,Invasive,Vine,japanese honeysuckle,20,,
CS6,2,F,330,17,Invasive,Vine,japanese honeysuckle,10,,
CS6,2,F,330,18,Invasive,Vine,japanese honeysuckle,25,,
CS6,2,F,330,18,Native,Vine,blackberry,15,,
CS6,2,F,330,19,na,na,litter,-,,
CS6,2,F,330,20,na,na,litter,-,,
CS6,2,F,330,21,Invasive,Vine,japanese honeysuckle,20,,
CS6,2,F,330,22,na,na,litter,-,,
CS6,2,F,330,23,Native,Tree/Shrub,american elm,15,,
CS6,2,F,330,24,na,na,litter,-,,
CS6,2,F,330,25,Invasive,Vine,japanese honeysuckle,20,,
CS6,2,F,330,26,na,na,litter,-,,
CS6,2,F,330,27,Native,Grass,sedge,20,,
CS6,2,F,330,28,Native,Vine,peppervine,25,,
CS6,2,F,330,29,Native,Vine,virginia creeper,15,,
CS6,2,F,330,29,Native,Grass,rush,50,,
CS6,2,F,330,30,na,na,litter,-,,
CS6,2,F,330,31,na,na,litter,-,,
CS6,2,F,330,32,Native,Vine,blackberry,10,,
CS6,2,F,330,33,Native,Grass,rush,20,,
CS6,2,F,330,34,na,na,litter,-,,
CS6,2,F,330,35,Native,Vine,peppervine,25,,
CS6,2,F,330,36,Native,Grass,rush,40,,
CS6,2,F,330,37,Native,Grass,rush,20,,
CS6,2,F,330,38,na,na,litter,-,,
CS6,2,F,330,39,na,na,litter,-,,
CS6,2,F,330,40,na,na,litter,-,,
CS6,2,F,330,41,na,na,litter,-,,
CS6,2,F,330,42,na,na,litter,-,,
CS6,2,F,330,43,na,na,litter,-,,
CS6,2,F,330,44,na,na,litter,-,,
CS6,2,F,330,45,Native,Vine,virginia creeper,10,,
CS6,2,F,330,46,Native,Grass,rush,10,,
CS6,2,F,330,47,Native,Grass,rush,10,,
CS6,2,F,330,48,Native,Grass,rush,15,,
CS6,2,F,330,49,Native,moss,moss,1,,
CS6,2,F,330,50,Invasive,Tree/Shrub,chinese privet,15,,
CS6,2,F,270,1,na,na,bare ground,-,,
CS6,2,F,270,2,Native,Vine,blackberry,20,,
CS6,2,F,270,3,na,na,litter,-,,
CS6,2,F,270,4,Native,Tree,sweetgum,60,,
CS6,2,F,270,5,na,na,litter,-,,
CS6,2,F,270,6,na,na,litter,-,,
CS6,2,F,270,7,na,na,litter,-,,
CS6,2,F,270,8,Native,Tree,white oak,10,,
CS6,2,F,270,9,Native,forb,goldenrod,10,,
CS6,2,F,270,10,Invasive,Vine,japanese honeysuckle,5,,
CS6,2,F,270,11,na,na,litter,-,,
CS6,2,F,270,12,Native,Vine,peppervine,15,,
CS6,2,F,270,12,Invasive,Vine,japanese honeysuckle,20,,
CS6,2,F,270,13,Native,Vine,blackberry,15,,
CS6,2,F,270,14,na,na,litter,-,,
CS6,2,F,270,15,na,na,litter,-,,
CS6,2,F,270,16,na,na,litter,-,,
CS6,2,F,270,17,Native,forb,ironweed,70,,
CS6,2,F,270,18,Native,Vine,smilax,110,,
CS6,2,F,270,19,na,na,litter,-,,
CS6,2,F,270,20,na,na,litter,-,,
CS6,2,F,270,21,na,na,coarse woody debris,-,,
CS6,2,F,270,22,na,na,coarse woody debris,-,,
CS6,2,F,270,23,na,na,litter,-,,
CS6,2,F,270,24,Native,Vine,blackberry,40,,
CS6,2,F,270,25,na,na,litter,-,,
CS6,2,F,270,26,na,na,litter,-,,
CS6,2,F,270,27,na,na,litter,-,,
CS6,2,F,270,28,Native,tree,southern red oak,30,,
CS6,2,F,270,29,na,na,litter,-,,
CS6,2,F,270,30,na,na,litter,-,,
CS6,2,F,270,31,na,na,litter,-,,
CS6,2,F,270,32,Native,Vine,peppervine,20,,
CS6,2,F,270,33,Invasive,Vine,japanese honeysuckle,10,,
CS6,2,F,270,34,na,na,litter,-,,
CS6,2,F,270,35,na,na,litter,-,,
CS6,2,F,270,36,na,na,litter,-,,
CS6,2,F,270,37,na,na,litter,-,,
CS6,2,F,270,38,na,na,coarse woody debris,-,,
CS6,2,F,270,39,Native,Vine,peppervine,30,,
CS6,2,F,270,40,Invasive,Vine,japanese honeysuckle,25,,
CS6,2,F,270,41,na,na,litter,-,,
CS6,2,F,270,42,Native,Tree,sweetgum,60,,
CS6,2,F,270,43,Invasive,Vine,japanese honeysuckle,12,,
CS6,2,F,270,44,na,na,litter,-,,
CS6,2,F,270,45,Invasive,Vine,japanese honeysuckle,46,,
CS6,2,F,270,46,na,na,litter,-,,
CS6,2,F,270,47,na,na,litter,-,,
CS6,2,F,270,48,na,na,litter,-,,
CS6,2,F,270,49,Native,Vine,blackberry,60,,
CS6,2,F,270,49,Native,Vine,peppervine,40,,
CS6,2,F,270,50,na,na,litter,-,,
RS1,4,F,60,1,Native,forb,goldenrod,20,,
RS1,4,F,60,2,Native,Grass,dichanthelium,30,,
RS1,4,F,60,3,na,na,litter,,,
RS1,4,F,60,4,na,na,litter,,,
RS1,4,F,60,5,Native,Grass,dichanthelium,32,,
RS1,4,F,60,6,na,na,litter,,,
RS1,4,F,60,7,na,na,coarse woody debris,,,
RS1,4,F,60,8,na,na,litter,,,
RS1,4,F,60,9,na,na,coarse woody debris,,,
RS1,4,F,60,10,na,na,litter,,,
RS1,4,F,60,11,na,na,litter,,,
RS1,4,F,60,12,na,na,coarse woody debris,,,
RS1,4,F,60,13,Native,fern,sensitive fern ,31,,
RS1,4,F,60,14,Native,fern,sensitive fern ,42,,
RS1,4,F,60,15,na,na,coarse woody debris,,,
RS1,4,F,60,16,Invasive,Grass,japan grass ,12,,
RS1,4,F,60,17,Native,fern,sensitive fern ,9,,
RS1,4,F,60,18,Native,Vine,summer grape,30,,
RS1,4,F,60,19,Native,fern,sensitive fern ,45,,
RS1,4,F,60,20,Native,fern,sensitive fern ,51,,
RS1,4,F,60,21,Native,fern,sensitive fern ,45,,
RS1,4,F,60,22,Native,Vine,poison ivy,24,,
RS1,4,F,60,22,Native,fern,sensitive fern ,52,,
RS1,4,F,60,23,na,na,litter,,,
RS1,4,F,60,24,Native,fern,sensitive fern ,34,,
RS1,4,F,60,25,Native,fern,sensitive fern ,22,,
RS1,4,F,60,26,Native,fern,sensitive fern ,41,,
RS1,4,F,60,27,Native,fern,sensitive fern ,25,,
RS1,4,F,60,28,Native,fern,sensitive fern ,52,,
RS1,4,F,60,29,Native,fern,sensitive fern ,34,,
RS1,4,F,60,30,Native,fern,sensitive fern ,51,,
RS1,4,F,60,31,Native,fern,sensitive fern ,22,,
RS1,4,F,60,32,na,na,litter,,,
RS1,4,F,60,33,Native,fern,sensitive fern ,40,,
RS1,4,F,60,34,na,na,litter,,,
RS1,4,F,60,35,na,na,coarse woody debris,,,
RS1,4,F,60,36,Native,Vine,poison ivy,34,,
RS1,4,F,60,37,Native,Vine,poison ivy,10,,
RS1,4,F,60,37,Native,fern,sensitive fern ,52,,
RS1,4,F,60,38,Native,fern,sensitive fern ,27,,
RS1,4,F,60,39,Native,Grass,sedge,19,,
RS1,4,F,60,40,Native,fern,sensitive fern ,28,,
RS1,4,F,60,41,na,na,litter,,,
RS1,4,F,60,42,na,na,litter,,,
RS1,4,F,60,43,Native,Vine,poison ivy,13,,
RS1,4,F,60,43,Native,fern,sensitive fern ,34,,
RS1,4,F,60,44,Native,fern,sensitive fern ,17,,
RS1,4,F,60,45,Invasive,Vine,japanese honeysuckle,8,,
RS1,4,F,60,46,Invasive,Vine,japanese honeysuckle,2,,
RS1,4,F,60,47,na,na,litter,,,
RS1,4,F,60,48,Native,Vine,climbing hempvine,20,,
RS1,4,F,60,49,Native,Tree/Shrub,american beautyberry,14,,
RS1,4,F,60,50,Native,Tree/Shrub,american beautyberry,14,,
RS1,4,F,24,1,Invasive,Vine,japanese honeysuckle,12,,
RS1,4,F,24,2,na,na,litter,,,
RS1,4,F,24,3,Native,forb,goldenrod,24,,
RS1,4,F,24,4,Invasive,Vine,japanese honeysuckle,14,,
RS1,4,F,24,5,Native,Vine,trumpet creeper,5,,
RS1,4,F,24,6,na,na,coarse woody debris,,,
RS1,4,F,24,7,Native,Tree,sweetgum,74,,
RS1,4,F,24,8,na,na,litter,,,
RS1,4,F,24,9,Invasive,Vine,japanese honeysuckle,4,,
RS1,4,F,24,10,na,na,litter,,,
RS1,4,F,24,11,Native,Tree/Shrub,american beautyberry,15,,
RS1,4,F,24,12,na,na,litter,,,
RS1,4,F,24,13,na,na,road,,,
RS1,4,F,24,14,na,na,road,,,
RS1,4,F,24,15,na,na,road,,,
RS1,4,F,24,16,Invasive,Grass,japan grass ,17,,
RS1,4,F,24,17,Invasive,Grass,japan grass ,15,,
RS1,4,F,24,17,Native,Vine,trumpet creeper,24,,
RS1,4,F,24,18,Invasive,Grass,japan grass ,12,,
RS1,4,F,24,19,Native,grass,sage grass ,18,,
RS1,4,F,24,20,Native,tree,oak,24,,
RS1,4,F,24,21,na,na,litter,,,
RS1,4,F,24,22,Native,Vine,climbing dogbane,9,,
RS1,4,F,24,23,na,na,litter,,,
RS1,4,F,24,24,na,na,coarse woody debris,,,
RS1,4,F,24,25,na,na,litter,,,
RS1,4,F,24,26,na,na,litter,,,
RS1,4,F,24,27,na,na,litter,,,
RS1,4,F,24,28,Native,Grass,dichanthelium,4,,
RS1,4,F,24,29,Native,Vine,climbing dogbane,6,,
RS1,4,F,24,30,Native,Tree/Shrub,american beautyberry,42,,
RS1,4,F,24,31,Native,Vine,virginia creeper,12,,
RS1,4,F,24,32,Native,fern,sensitive fern ,48,,
RS1,4,F,24,33,Native,fern,sensitive fern ,44,,
RS1,4,F,24,34,Native,fern,sensitive fern ,36,,
RS1,4,F,24,35,Native,fern,sensitive fern ,14,,
RS1,4,F,24,36,Native,forb,false nettle,27,,
RS1,4,F,24,37,Native,fern,sensitive fern ,53,,
RS1,4,F,24,38,Native,fern,sensitive fern ,49,,
RS1,4,F,24,39,Native,fern,sensitive fern ,60,,
RS1,4,F,24,40,Native,fern,sensitive fern ,60,,
RS1,4,F,24,41,na,na,litter,,,
RS1,4,F,24,42,Native,fern,sensitive fern ,22,,
RS1,4,F,24,43,Native,fern,sensitive fern ,44,,
RS1,4,F,24,44,Native,fern,sensitive fern ,42,,
RS1,4,F,24,45,Native,fern,sensitive fern ,26,,
RS1,4,F,24,46,na,na,litter,,,
RS1,4,F,24,47,na,na,litter,,,
RS1,4,F,24,48,Native,fern,sensitive fern ,27,,
RS1,4,F,24,49,Native,fern,sensitive fern ,18,,
RS1,4,F,24,50,na,na,litter,,,
RS1,4,F,98,1,Invasive,grass,japan grass ,35,,
RS1,4,F,98,2,Invasive,Grass,japan grass ,15,,
RS1,4,F,98,3,na,na,litter,,,
RS1,4,F,98,4,na,na,litter,,,
RS1,4,F,98,5,Native,forb,goldenrod,65,,
RS1,4,F,98,6,Native,Tree/Shrub,american beautyberry,28,,
RS1,4,F,98,7,na,na,litter,,,
RS1,4,F,98,8,na,na,litter,,,
RS1,4,F,98,9,Native,Grass,spike grass,42,,
RS1,4,F,98,10,na,na,litter,,,
RS1,4,F,98,11,Invasive,Vine,japanese honeysuckle,5,,
RS1,4,F,98,12,na,na,litter,,,
RS1,4,F,98,13,Native,Tree,sweetgum,35,,
RS1,4,F,98,14,Invasive,Grass,japan grass ,5,,
RS1,4,F,98,15,na,na,litter,,,
